mean_intensity,std_intensity,mean_r,mean_g,mean_b,std_r,std_g,std_b
0.2488642930984497,0.04107031971216202,0.2488168179988861,0.2488168179988861,0.2488168179988861,0.04106926918029785,0.04106926918029785,0.04106926918029785
0.3179170489311218,0.07544727623462677,0.3178539276123047,0.3178539276123047,0.3178539276123047,0.07542084902524948,0.07542084902524948,0.07542084902524948
0.1443404108285904,0.15008105337619781,0.14415110647678375,0.14415110647678375,0.14415110647678375,0.15005238354206085,0.15005238354206085,0.15005238354206085
0.3513169586658478,0.09919361770153046,0.3512665629386902,0.3512665629386902,0.3512665629386902,0.09919043630361557,0.09919043630361557,0.09919043630361557
0.2774019241333008,0.06730222702026367,0.27734363079071045,0.27734363079071045,0.27734363079071045,0.06730430573225021,0.06730430573225021,0.06730430573225021
0.31694015860557556,0.0768202617764473,0.316933274269104,0.316933274269104,0.316933274269104,0.07681924849748611,0.07681924849748611,0.07681924849748611
0.38711923360824585,0.13152796030044556,0.38696470856666565,0.38696470856666565,0.38696470856666565,0.13151876628398895,0.13151876628398895,0.13151876628398895
0.3822561502456665,0.10336626321077347,0.38213127851486206,0.38213127851486206,0.38213127851486206,0.10336834192276001,0.10336834192276001,0.10336834192276001
0.41783690452575684,0.15270528197288513,0.41789698600769043,0.41789698600769043,0.41789698600769043,0.15270669758319855,0.15270669758319855,0.15270669758319855
0.44474726915359497,0.12763628363609314,0.4447513222694397,0.4447513222694397,0.4447513222694397,0.1276191771030426,0.1276191771030426,0.1276191771030426
0.02502748742699623,0.0689217746257782,0.025025544688105583,0.025025544688105583,0.025025544688105583,0.0689370408654213,0.0689370408654213,0.0689370408654213
0.24201688170433044,0.20869654417037964,0.2420106828212738,0.2420106828212738,0.2420106828212738,0.20862679183483124,0.20862679183483124,0.20862679183483124
0.09999987483024597,0.1621105968952179,0.09995362162590027,0.09995362162590027,0.09995362162590027,0.1620606780052185,0.1620606780052185,0.1620606780052185
0.3401479721069336,0.08476165682077408,0.34029945731163025,0.34029945731163025,0.34029945731163025,0.08477304130792618,0.08477304130792618,0.08477304130792618
0.028372952714562416,0.06745849549770355,0.02837376669049263,0.02837376669049263,0.02837376669049263,0.06751718372106552,0.06751718372106552,0.06751718372106552
0.47482186555862427,0.11604493111371994,0.4747616648674011,0.4747616648674011,0.4747616648674011,0.11603271961212158,0.11603271961212158,0.11603271961212158
0.2788868844509125,0.2136830985546112,0.2790440320968628,0.2790440320968628,0.2790440320968628,0.2136761099100113,0.2136761099100113,0.2136761099100113
0.18891331553459167,0.21609942615032196,0.18894027173519135,0.18894027173519135,0.18894027173519135,0.21616016328334808,0.21616016328334808,0.21616016328334808
0.42056238651275635,0.12625131011009216,0.4205990731716156,0.4205990731716156,0.4205990731716156,0.12626706063747406,0.12626706063747406,0.12626706063747406
